t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
799279766.995,799279776.995,799279772.0261775,799279767.01,799279776.977,23.765277967711224,1.727677576251482,4.895647261348512e-15,3.559015807078053e-16,16.640142754166046,0.07619322573691889,0.081946486523794,24.535456257557367,1.7028074435748684,5.0543039890568176e-15,3.507783333764229e-16,16.60551465383706,0.07285238513436809,0.07809460394997814,25.35528938143485,1.6759284144880793,5.223189612575579e-15,3.4524125338454435e-16,16.569828571147283,0.06949260050099682,0.07424648400776945,197.0,228.88968135844732,9.0,7.7969642421228835,9.02729516966351,14.353502354817126,7.400875599109368,0.8607491074947689,566.949462890625,350.797119140625,174.04897771699214,244.27271553234056,55.268491572488124,0.0
799279776.995,799279786.995,799279782.0558622,799279777.053,799279786.994,24.563656997044536,1.7290036662865143,5.060113341391174e-15,3.5617475525502193e-16,16.604267439164552,0.07385378013751875,0.07924650419244728,24.961714471164857,1.7162108366300015,5.1421131810599605e-15,3.535394323457803e-16,16.58681397217404,0.07219410290047534,0.07733862783171119,25.78154759504234,1.6895577552035426,5.310998804578722e-15,3.4804889757192977e-16,16.551727541756946,0.06891787777235336,0.07359077987720042,203.0,232.8476624101646,7.0,5.975012723500409,9.031562653552264,10.99945524098939,7.4043742237569825,0.8720949863630679,564.276123046875,349.6346130371094,171.82350481594108,244.27274039823888,55.268562611817984,0.0
799279786.995,799279796.995,799279791.9154285,799279787.023,799279796.944,23.182545761622148,1.6732209554856587,4.775604426894162e-15,3.446835168300457e-16,16.667097185650974,0.07566509617852901,0.08133586992052244,23.415595743809575,1.665493142694925,4.8236127232247725e-15,3.4309158739515455e-16,16.656236970857027,0.07460293912601657,0.08010975419301758,24.23542886768706,1.63801822467906,4.992498346743534e-15,3.3743175428388634e-16,16.61887322660548,0.07100895953555053,0.07598007905251691,189.0,218.9091727769356,6.0,5.166079264799374,9.03260981978354,9.51028228292612,7.405232725319588,0.8636265931113438,561.383056640625,349.8880920410156,168.9843019039369,244.2727380440647,55.26854224765518,0.0
799279796.995,799279806.995,799279801.5679799,799279797.0,799279806.903,24.18259780690366,1.716652114546539,4.9816151482221544e-15,3.5363033559658703e-16,16.621242617600213,0.07446058381760068,0.0799456206115785,24.58324409930692,1.7036865769722862,5.0641482844572254e-15,3.5095943485629093e-16,16.603402016249817,0.07275171580883821,0.0779789307670562,25.403077223184408,1.6768430717579448,5.233033907975988e-15,3.4542967278213663e-16,16.567784178912646,0.06940263327354756,0.07414379086651834,198.0,229.50270846569478,7.0,5.989624598439088,9.03444517565126,11.02635437439923,7.406737410854048,0.8629015075361867,559.0244140625,351.2570495605469,166.32690547672806,244.2726527785631,55.268617579479034,0.0
799279806.995,799279816.995,799279811.2011818,799279807.005,799279816.976,22.763248856178567,2.127110729798856,4.6892292643727846e-15,4.3818481033856433e-16,16.686914384293328,0.09699231133889086,0.10651455038863844,22.830397529186758,2.1241982042574192,4.703061891012472e-15,4.3758483007702834e-16,16.683716315971175,0.09659266260090149,0.10603270812407217,23.65023065306424,2.088311004556695,4.871947514531234e-15,4.301920669386792e-16,16.645411548429106,0.09187138892244562,0.10036989334985691,110.0,128.2568020899766,3.0,2.612927689966007,5.423067705826328,4.810162338346513,4.446010538266705,0.8577806593402778,557.7271728515625,353.6564636230469,164.39459972781543,244.27271922022905,55.26864461325989,0.0
799279816.995,799279826.995,799279821.799545,799279817.016,799279826.991,23.204574563347002,1.6750937830709434,4.780142360049482e-15,3.4506931931261434e-16,16.666065974003835,0.07567744095185347,0.08135013548064762,23.458185292051002,1.6666940790375404,4.8323861701625064e-15,3.433389802817333e-16,16.65426396905632,0.0745239323320277,0.08001865479754855,24.27801841592849,1.6392463972209832,5.001271793681269e-15,3.3768475782752255e-16,16.616966908710612,0.07093982423445055,0.07590092633745371,189.0,219.35018112855587,6.0,5.2683152125174875,9.034929349285076,9.698489368498102,7.407134352436758,0.8618391091471479,557.707763671875,356.6502685546875,163.55713967529724,244.27290928718338,55.26854182430918,0.0
799279826.995,799279836.995,799279832.3694501,799279827.02,799279836.992,27.698130749218674,1.78429071451075,5.705814934339047e-15,3.675638871892145e-16,16.47387384743743,0.0677817232499649,0.0722967186783201,27.410414922262234,1.7931928201045528,5.64654547398602e-15,3.693977209415379e-16,16.48521097580968,0.06880224191508688,0.07345894009034026,28.230248046139717,1.7677085529913943,5.8154310975047814e-15,3.6414796191622723e-16,16.453213264728657,0.06594244586562681,0.07020793733010677,220.0,255.03986024168307,3.0,2.6113699456202975,9.034276277872022,4.807294672619184,7.40659894286008,0.8627145910822522,559.4280395507812,359.2278747558594,164.5590045908438,244.27265703020134,55.26857285330901,0.0
799279836.995,799279846.995,799279842.2003449,799279837.137,799279846.993,25.35256338343397,1.7210112036905636,5.2226280569873976e-15,3.545283079602561e-16,16.569945307099022,0.07130930827018389,0.0763240725950638,25.237151795312943,1.7247182388431945,5.198853269834466e-15,3.5529195720169806e-16,16.57489915025126,0.07177417752721027,0.0768568965184464,26.056984919190427,1.6982096768745363,5.367738893353228e-15,3.498311934361545e-16,16.540189595955464,0.06855028742033298,0.07317178351802767,203.0,235.43211313183764,4.0,3.4573378562000214,9.035278404695502,6.364644689822767,7.407420519624294,0.8624614778420446,562.0435180664062,360.5386657714844,166.77919128725966,244.27271704366134,55.268600895954364,0.0
799279846.995,799279856.995,799279851.9943181,799279846.998,799279856.969,22.000917600513702,1.5851627838053495,4.5321890257058224e-15,3.2654353346390197e-16,16.723898013793438,0.07553744963418652,0.08118838268965689,21.533549270332138,1.601393872840662,4.43591114968842e-15,3.2988713780517636e-16,16.74721095406646,0.07788204533588683,0.08390338490448812,22.35338239420962,1.572811355021543,4.604796773207182e-15,3.2399913913443785e-16,16.706641881106616,0.07382591920065451,0.07921442496935072,176.0,201.99155999028372,2.0,1.7301086476237475,9.036286161444956,3.1849727376709893,7.4082467119883075,0.8717650132986208,565.0590209960938,360.5329895019531,169.71188918234887,244.27252954190982,55.26872033874945,0.0
799279856.995,799279866.995,799279862.0199223,799279856.997,799279866.889,23.268907241201003,1.687891741606591,4.793394891687406e-15,3.4770569877095774e-16,16.66306002913383,0.07603223153425276,0.08176027923274631,23.679110394297954,1.674382453070608,4.877896741225378e-15,3.4492278533254523e-16,16.64408654436866,0.07418104129779124,0.07962344696426626,24.49894351817544,1.6470507591917842,5.046782364744141e-15,3.3929245639350754e-16,16.607131608896786,0.07064451336849586,0.07556294784142636,193.0,221.2487092612471,7.0,6.034189808750401,9.030948991621031,11.108394875199602,7.403871123378894,0.8723991836469118,567.5919799804688,358.9889831542969,172.53688085882504,244.2725288426277,55.268573574709464,0.0
